national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
0,,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,No,No,No,Yes,No,No
0,4.0,0,8,8,8,0,0,0,0,0,No,1,0.73,0.78,0,No,No,No,Yes,No,No
241,12.0,0,0,0,0,39,53,104,131,7,No,0,0.68,0.57,0,No,No,No,Yes,No,No
251,8.0,0,0,0,0,0,14,90,102,17,No,0,0.58,0.45,0,Yes,No,No,Yes,No,No
211,12.0,0,696,696,696,24,123,323,378,0,No,32,0.41,0.46,0,No,No,No,Yes,No,No
23,2.0,0,0,20,20,3,11,23,34,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
-1,12.0,0,2,2,2,0,0,1,2,1,No,0,0.31,0.4,1,No,No,No,Yes,No,No
59,9.0,11,20,60,80,10,38,71,106,24,No,0,0.99,0.99,0,No,No,No,Yes,No,No
20,8.0,0,0,0,0,0,0,0,3,1,No,0,0.97,0.96,0,No,No,No,Yes,No,No
0,8.0,0,8,8,9,0,1,6,9,5,No,2,0.0,0.0,0,No,No,Yes,Yes,No,No
14,8.0,0,0,0,0,1,1,1,1,0,No,0,0.52,0.67,0,No,No,No,Yes,No,No
54,9.0,0,0,0,0,0,0,0,0,2,No,0,0.98,0.88,0,No,No,No,Yes,No,No
3,9.0,0,0,1,3,0,2,2,2,1,No,0,0.7,0.77,0,No,No,No,Yes,No,No
21,,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,Yes,No,Yes,Yes,No,No
7,9.0,0,0,0,0,0,0,0,0,0,No,0,0.7,0.66,0,No,No,Yes,Yes,No,No
11,8.0,0,5,10,20,0,3,5,10,0,No,0,0.99,0.98,0,No,No,No,Yes,No,No
12,2.0,0,10,20,30,2,12,19,26,2,No,0,0.97,0.98,0,No,No,No,Yes,No,No
6,2.0,0,1,3,7,1,7,8,14,0,No,0,0.82,0.84,0,No,No,No,Yes,No,No
445,,0,0,0,0,0,7,8,8,0,No,0,-99.0,-99.0,0,Yes,No,No,Yes,No,No
2,12.0,0,0,0,0,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
3,12.0,0,0,0,0,0,0,1,1,0,No,0,0.77,0.73,0,No,No,Yes,Yes,No,No
15,9.0,0,0,0,4,0,8,17,22,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
18,,0,0,0,0,6,12,35,45,4,No,0,-99.0,-99.0,0,No,No,No,No,No,No
2332,8.0,3310,8160,11520,13920,1616,3623,6116,11658,2149,No,720,0.82,0.81,0,No,No,No,Yes,No,No
38,8.0,4,28,68,68,0,0,0,0,0,No,0,0.96,0.96,0,No,No,No,Yes,No,No
37,8.0,10,80,130,190,22,71,130,187,23,No,20,0.82,0.81,0,No,No,Yes,Yes,No,No
521,8.0,0,264,792,1212,143,920,1933,3713,156,No,0,0.98,0.96,0,No,No,No,Yes,No,No
12,8.0,0,0,0,0,0,0,0,0,0,No,0,0.87,0.88,0,No,No,No,Yes,No,No
5,4.0,2,1,1,1,0,0,0,0,0,No,1,0.73,0.78,0,Yes,No,No,Yes,No,No
2,9.0,0,0,1,1,0,0,1,4,0,No,0,0.35,0.41,0,No,No,No,Yes,No,Yes
3,12.0,0,0,0,0,0,0,2,2,1,No,0,0.77,0.73,0,No,No,No,Yes,No,No
3,8.0,0,0,0,0,0,0,0,0,0,No,0,0.82,0.81,0,No,No,No,Yes,No,No
7,8.0,0,40,40,40,0,0,0,0,1,No,0,0.5,0.52,0,Yes,No,No,No,No,No
4,8.0,0,14,28,28,5,11,44,49,0,No,0,0.82,0.68,0,No,No,No,Yes,No,Yes
2,8.0,0,4,8,12,1,3,8,13,0,No,0,1.0,1.0,0,No,No,No,Yes,No,No
535,2.0,0,0,0,0,1,1,1,2,0,No,0,1.0,1.0,0,No,No,No,Yes,No,No
260,5.0,0,400,600,800,30,155,275,777,129,No,200,0.06,0.21,0,No,No,No,Yes,No,No
86,,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,No,No,No,Yes,No,No
34,4.0,0,0,0,0,0,0,0,1,1,No,0,0.57,0.68,0,Yes,No,No,Yes,No,No
7,9.0,0,0,0,0,1,3,4,4,0,No,0,0.95,0.89,0,Yes,No,No,Yes,No,No
567,8.0,2,0,0,0,8,26,64,124,152,No,0,0.9,0.95,0,No,No,No,Yes,No,No
0,2.0,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,Yes,No,No,Yes,No,No
17,9.0,0,0,0,0,3,4,7,9,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
78,2.0,0,0,0,0,0,0,0,3,0,No,0,0.98,0.97,0,No,No,No,Yes,No,No
45,,0,0,0,14,5,15,27,29,3,No,0,-99.0,-99.0,0,Yes,No,No,No,No,No
1,,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,Yes,No,Yes,Yes,No,No
28,8.0,0,13,38,63,4,10,32,52,0,No,2,0.78,0.75,0,No,No,No,Yes,No,No
6,2.0,1,24,54,72,4,12,22,24,4,No,1,0.98,0.98,0,No,No,Yes,Yes,No,No
35,,0,0,0,0,7,26,50,72,16,No,0,-99.0,-99.0,0,No,No,No,No,No,No
30,12.0,0,0,0,0,0,0,4,25,8,No,0,0.77,0.75,0,No,No,No,Yes,No,No
589,2.0,370,2160,3240,4200,521,1221,2001,3266,484,No,240,0.82,0.81,0,No,No,No,Yes,No,No
3,8.0,0,0,0,0,0,0,0,0,1,No,0,0.15,0.1,0,No,No,No,Yes,No,No
0,4.0,0,4,4,4,0,0,0,0,0,No,2,0.7,0.66,0,Yes,No,No,Yes,No,No
0,2.0,0,1,1,1,0,0,0,0,1,No,0,0.4,0.42,0,Yes,No,No,Yes,No,No
2,8.0,0,2,5,7,1,3,7,9,0,No,0,0.79,0.79,0,No,No,No,Yes,No,No
9,8.0,0,0,10,15,2,5,13,17,0,No,0,0.88,0.94,0,No,No,No,Yes,No,No
3,9.0,0,0,0,0,0,1,1,1,2,No,0,0.54,0.48,0,No,No,No,Yes,No,No
11,4.0,0,0,0,0,1,1,3,3,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
6,8.0,0,0,0,0,0,0,0,0,0,No,0,0.97,0.98,0,No,No,No,Yes,No,No
78,8.0,19,96,204,336,26,109,221,297,28,No,0,0.31,0.2,0,No,No,No,Yes,No,No
107,4.0,323,1135,1765,2365,236,743,1254,1734,13,No,185,0.73,0.78,0,No,No,No,Yes,No,No
48,8.0,0,0,0,0,0,0,0,0,0,No,0,0.4,0.42,0,No,No,No,Yes,No,No
10,8.0,0,24,24,24,3,11,26,35,1,No,0,0.97,0.95,0,No,No,No,Yes,No,No
25,12.0,25,14,32,32,0,0,0,0,0,No,2,0.48,0.48,0,Yes,No,No,Yes,No,No
5,4.0,2,1,1,1,0,0,0,0,0,No,1,0.73,0.78,0,Yes,No,No,Yes,No,No
7,12.0,0,0,0,0,0,0,2,4,1,No,0,0.57,0.68,0,No,No,Yes,Yes,No,No
141,8.0,11,190,290,340,42,114,200,308,60,No,40,0.94,0.94,0,No,No,No,Yes,No,No
2,2.0,0,1,2,4,0,2,4,4,0,No,0,0.83,0.85,0,No,No,No,Yes,No,No
3119,2.0,2560,4883,8952,12193,1691,6410,12031,17252,793,No,342,0.76,0.81,0,No,No,No,Yes,No,No
9,2.0,0,0,0,0,0,0,0,0,0,No,0,0.84,0.82,0,No,No,No,Yes,No,No
8,8.0,0,0,0,0,0,0,0,0,0,No,0,0.37,0.34,0,No,No,No,Yes,No,No
64,2.0,120,408,768,1113,152,413,694,974,99,No,33,0.97,0.97,2,No,No,No,Yes,No,No
238,4.0,1,0,0,0,9,19,43,90,26,No,0,0.73,0.78,0,No,No,No,Yes,No,No
1,8.0,0,0,0,0,0,0,0,0,1,No,0,0.97,0.98,0,No,No,No,Yes,No,No
7,4.0,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
21,8.0,0,1,1,1,10,18,45,70,31,No,1,0.5,0.46,0,No,No,No,Yes,No,No
0,13.0,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,No,No,No,Yes,No,No
56,9.0,0,0,0,0,0,8,16,16,0,No,0,0.94,0.83,0,Yes,No,No,Yes,No,No
3,12.0,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
231,10.0,103,128,256,416,30,123,297,448,110,No,32,0.71,0.79,0,No,No,No,Yes,No,No
55,8.0,0,0,14,28,1,12,53,61,9,No,0,0.97,0.96,0,No,No,No,Yes,No,No
40,8.0,1,38,68,98,8,39,75,110,20,No,0,0.99,0.97,0,No,No,No,Yes,No,No
53,8.0,28,103,181,276,16,108,223,330,35,No,0,0.98,0.97,0,No,No,No,Yes,No,No
7,2.0,0,0,0,0,0,0,0,0,1,No,0,0.96,0.96,0,Yes,No,No,Yes,No,No
9,8.0,1,0,0,0,0,1,4,10,0,No,0,0.79,0.66,0,No,No,No,Yes,No,No
70,,0,0,0,0,2,10,20,35,9,No,0,-99.0,-99.0,0,Yes,No,No,Yes,No,No
966,2.0,0,0,0,0,0,1,4,6,2,No,0,0.18,0.09,0,No,No,No,Yes,No,No
239,12.0,0,0,0,0,1,1,1,2,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
102,8.0,15,50,150,200,26,70,169,235,61,No,0,0.99,0.94,0,No,No,No,Yes,No,No
0,,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,No,No,No,Yes,No,No
62,12.0,0,0,0,0,0,2,6,18,0,No,0,0.73,0.79,0,No,No,Yes,Yes,No,No
2,8.0,0,34,63,75,0,14,34,59,8,No,8,0.74,0.77,0,No,No,No,Yes,No,No
2556,4.0,2156,3516,6570,10642,1108,3856,7767,10924,1081,No,0,0.44,0.5,0,No,No,Yes,Yes,No,No
59,,0,0,0,0,1,4,7,8,0,No,0,-99.0,-99.0,0,No,No,No,Yes,No,No
487,8.0,0,0,0,0,9,21,33,45,178,No,0,1.0,0.97,0,No,No,No,Yes,No,No
40,9.0,0,0,0,0,2,3,8,11,0,No,0,0.94,0.83,0,No,No,No,Yes,No,No
60,2.0,0,0,0,0,0,0,0,0,0,No,0,1.0,1.0,0,No,No,No,Yes,No,No
16,4.0,0,3,16,29,4,16,21,27,0,No,0,0.54,0.48,0,No,No,No,Yes,No,No
2,8.0,0,2,2,2,3,5,6,11,2,No,0,0.99,0.99,0,No,No,No,Yes,No,No
8,9.0,1,1,1,1,0,1,2,2,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
2,12.0,0,1,1,2,0,1,2,3,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
168,8.0,83,24,144,240,25,87,199,318,47,No,0,0.83,0.91,0,No,No,No,Yes,No,No
41,2.0,0,7,7,7,2,8,8,8,0,No,1,0.55,0.44,0,No,No,No,Yes,No,No
57,4.0,19,56,104,127,5,38,102,172,17,No,2,0.73,0.78,0,No,No,No,Yes,No,No
825,8.0,0,0,0,0,1,2,5,13,0,No,0,0.94,0.94,0,No,No,Yes,Yes,No,No
1247,,0,0,0,0,0,0,4,4,0,No,0,-99.0,-99.0,0,Yes,No,No,Yes,No,No
13,8.0,0,0,0,0,0,0,1,1,1,No,0,0.56,0.68,0,No,No,No,Yes,No,No
45,8.0,2,36,72,108,15,39,81,126,22,No,12,0.93,0.96,0,No,No,No,Yes,No,No
88,,0,0,0,0,1,5,13,15,2,No,0,-99.0,-99.0,0,Yes,No,No,No,No,No
4,4.0,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
5,8.0,0,0,0,0,0,0,0,0,1,No,0,0.97,0.98,0,No,No,No,Yes,No,No
9,8.0,0,0,0,10,0,3,8,13,0,No,0,0.91,0.93,0,No,No,Yes,Yes,No,No
490,8.0,32,4283,7407,10430,853,3063,6460,9912,617,No,176,0.7,0.71,7,No,No,No,Yes,No,No
7,4.0,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
2659,8.0,378,9145,14416,21199,0,0,0,0,744,No,693,0.98,0.95,0,No,No,No,Yes,No,No
1,2.0,0,9,13,16,6,8,13,16,0,No,0,0.92,0.94,0,No,No,No,Yes,No,No
15,12.0,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
33,8.0,0,30,60,95,13,33,74,132,11,No,0,0.79,0.66,0,No,No,No,Yes,No,No
48,2.0,0,0,0,0,0,0,0,0,1,No,0,0.99,0.99,0,Yes,No,No,Yes,No,No
11,4.0,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
939,8.0,328,2731,5461,8491,704,2249,4193,5983,427,No,211,0.73,0.7,0,No,No,No,Yes,No,No
39,9.0,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
6,8.0,0,0,0,0,0,0,0,0,0,No,0,0.82,0.84,0,No,No,No,Yes,No,No
12,12.0,0,60,60,60,1,4,8,10,0,No,0,0.27,0.26,0,Yes,No,No,No,No,No
12,2.0,0,0,0,0,0,4,4,4,0,No,0,0.54,0.56,0,Yes,No,No,Yes,No,No
10,2.0,0,0,0,0,4,4,5,5,1,No,0,0.95,0.95,0,Yes,No,No,Yes,No,No
17,8.0,0,0,0,0,0,0,0,0,0,No,0,0.87,0.83,0,No,No,Yes,Yes,No,No
2,9.0,0,3,3,3,0,0,0,0,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
2,4.0,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
3,8.0,0,0,0,0,0,0,0,2,0,No,0,0.7,0.73,0,No,No,Yes,Yes,No,No
207,8.0,25,108,288,504,3,111,231,443,87,No,0,0.92,0.91,0,No,No,No,Yes,No,No
100,2.0,0,0,0,0,0,0,0,0,0,No,0,1.0,0.98,0,No,No,No,Yes,No,No
20,,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,Yes,No,No,Yes,No,No
10,4.0,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
0,4.0,5,3,3,3,0,0,0,0,0,No,1,0.73,0.78,0,Yes,No,No,Yes,No,No
817,8.0,98,6606,10767,14374,1153,3832,8038,13324,833,No,366,0.7,0.71,88,No,No,Yes,Yes,No,No
14,8.0,0,0,0,0,0,1,2,2,1,No,0,0.91,0.95,0,No,No,No,Yes,No,No
11,8.0,0,0,0,0,0,0,0,0,0,No,0,0.65,0.71,0,No,No,No,Yes,No,No
9,9.0,0,0,0,0,0,0,0,0,1,No,0,0.99,0.99,0,No,No,No,Yes,No,No
9,8.0,0,0,0,0,0,0,1,1,0,No,0,1.0,1.0,0,No,No,No,Yes,No,No
68,8.0,0,0,0,650,0,12,51,59,10,No,0,1.0,0.85,0,No,No,Yes,Yes,No,No
37,10.0,0,0,0,0,1,4,6,6,0,No,0,0.99,0.97,0,No,No,No,Yes,No,No
327,8.0,0,174,550,550,38,164,485,709,73,No,0,0.98,0.96,0,No,No,No,Yes,No,No
1,8.0,0,0,0,0,0,0,0,0,1,No,0,0.54,0.71,0,No,No,No,Yes,No,No
10787,12.0,718,8520,8520,15670,3479,9062,17507,25706,1613,No,540,0.73,0.7,0,No,No,No,Yes,No,No
0,,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,No,No,No,Yes,No,No
8,4.0,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,Yes,No,No,Yes,No,No
11,9.0,0,0,0,0,0,0,0,2,0,No,0,0.94,0.83,0,Yes,No,No,Yes,No,No
0,2.0,0,12,12,12,0,0,0,0,0,No,12,0.83,0.91,0,Yes,No,No,Yes,No,No
5,,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,Yes,No,No,Yes,No,No
166,8.0,42,292,525,806,75,334,730,1091,63,No,17,0.7,0.71,0,No,No,Yes,Yes,No,No
2,4.0,0,0,0,0,0,0,0,0,0,No,0,0.89,0.9,0,No,No,No,Yes,No,No
11,10.0,0,0,0,0,5,6,6,6,0,No,0,0.77,0.84,0,Yes,No,No,Yes,No,No
2385,8.0,3927,543,543,543,889,2397,4842,8598,180,No,0,0.0,0.0,0,No,No,No,Yes,No,No
2,8.0,2,2,2,2,0,2,5,6,1,No,2,0.87,0.83,0,No,No,No,Yes,No,No
2,4.0,1,5,7,8,0,4,10,11,0,No,1,0.73,0.78,0,No,No,No,Yes,No,No
13,8.0,0,0,0,0,0,2,2,2,0,No,0,1.0,0.8,0,No,No,Yes,Yes,No,No
182,16.0,0,0,0,0,0,5,6,6,3,No,0,0.95,0.94,0,No,No,Yes,Yes,No,No
5,2.0,0,0,0,0,0,0,0,0,1,No,0,0.88,0.63,0,Yes,No,No,Yes,No,No
13,8.0,0,0,0,0,0,1,6,11,0,No,0,0.41,0.46,0,No,No,No,Yes,No,No
182,8.0,0,0,0,0,10,37,80,135,6,No,0,0.98,0.96,0,No,No,No,Yes,No,No
6,8.0,0,0,0,1,0,3,4,5,0,No,0,0.79,0.79,0,No,No,No,Yes,No,No
5,8.0,0,0,0,1,0,1,1,3,0,No,0,0.66,0.67,0,No,No,No,Yes,No,No
19,4.0,0,20,20,20,1,8,11,16,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
15,4.0,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
4,4.0,0,0,0,0,0,0,0,1,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
15,4.0,0,0,0,0,0,0,0,0,0,No,0,0.22,0.21,0,Yes,No,No,Yes,No,No
44,8.0,0,0,0,0,0,0,0,0,0,No,0,0.82,0.9,0,No,No,No,Yes,No,No
5,4.0,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
16,12.0,0,739,739,739,1,1,4,9,0,No,0,0.27,0.26,0,Yes,No,No,No,No,No
18,9.0,0,0,0,0,0,0,0,0,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
7,2.0,0,0,0,0,0,0,0,0,1,No,0,0.91,0.95,0,Yes,No,No,Yes,No,No
141,8.0,51,720,1305,1845,188,580,1121,1660,266,No,45,0.48,0.57,0,No,No,Yes,Yes,No,No
316,8.0,0,0,0,0,0,6,24,33,0,No,0,0.98,0.98,0,No,No,No,Yes,No,No
7228,8.0,0,0,0,0,1,16,42,74,8,No,0,0.99,0.98,0,No,No,No,Yes,No,No
91,8.0,3,1272,2076,3240,305,1088,2115,2797,244,No,72,0.31,0.2,7,No,No,No,Yes,No,No
9,8.0,0,0,0,0,0,0,0,0,1,No,0,0.37,0.34,0,No,No,No,Yes,No,No
2,8.0,0,0,0,0,0,0,0,0,0,No,0,0.98,0.98,0,No,No,No,Yes,No,No
3,,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,No,No,No,Yes,No,No
33,8.0,0,23,43,58,8,25,43,62,21,No,6,0.9,0.93,0,No,No,No,Yes,No,No
633,8.0,65,840,1575,2555,315,1163,2328,3197,321,No,0,0.93,0.96,0,No,No,No,Yes,No,No
2245,8.0,2178,4506,6246,7746,883,2516,4529,8289,2216,No,66,0.82,0.81,0,No,No,No,Yes,No,No
0,2.0,0,5,25,25,0,0,0,0,0,No,5,0.9,0.91,0,Yes,No,Yes,Yes,No,No
12,2.0,0,5,15,27,0,3,10,22,0,No,0,0.83,0.69,0,No,No,No,Yes,No,No
52,2.0,25,55,150,207,31,82,172,263,39,No,17,0.74,0.69,2,No,No,No,Yes,No,No
0,12.0,0,4,4,6,0,1,3,4,1,No,1,0.73,0.79,0,No,No,No,Yes,No,Yes
219,8.0,0,0,0,200,6,36,121,252,29,No,0,0.99,0.98,0,No,No,No,Yes,No,No
1079,12.0,4,0,0,0,10,57,149,249,23,No,0,0.93,0.74,0,No,No,No,Yes,No,No
22,8.0,0,50,50,50,0,0,0,0,0,No,0,0.88,0.91,0,No,No,No,Yes,No,No
0,2.0,0,2,2,2,0,0,0,0,0,No,0,0.82,0.81,0,No,No,Yes,Yes,No,No
2022,,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,No,No,No,Yes,No,No
170,,33,0,0,0,108,401,809,1278,106,No,0,-99.0,-99.0,0,No,No,No,No,No,No
2,12.0,0,0,0,0,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
13,4.0,0,0,0,0,2,2,2,2,0,No,0,0.96,0.91,0,No,No,No,Yes,No,No
122,8.0,0,0,0,0,5,14,25,35,5,No,0,0.99,0.99,0,No,No,No,Yes,No,No
6,,0,0,0,0,0,0,0,0,1,No,0,-99.0,-99.0,0,Yes,No,Yes,Yes,No,No
23,8.0,0,0,0,0,0,0,0,0,0,No,0,0.34,0.57,0,No,No,No,Yes,No,No
4,8.0,0,0,0,0,0,0,1,2,1,No,0,0.98,0.98,0,No,No,Yes,Yes,No,No
33,2.0,0,0,10,20,1,9,40,42,3,No,0,0.7,0.55,0,No,No,No,Yes,No,No
5,8.0,3,15,33,48,2,13,27,47,6,No,3,0.92,0.71,0,No,No,No,Yes,No,No
146,8.0,0,0,0,108,8,42,124,184,13,No,0,0.99,0.99,0,No,No,No,Yes,No,No
4,12.0,0,0,0,0,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
19635,9.0,16162,0,0,0,2175,9099,12931,14157,1991,No,0,0.98,0.88,0,No,No,No,Yes,No,No
11,2.0,0,0,0,0,0,0,0,0,1,No,0,0.31,0.34,0,No,No,No,Yes,No,No
11,2.0,0,0,0,0,0,0,1,1,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
52,8.0,0,0,0,0,0,0,0,0,2,No,0,0.91,0.95,0,No,No,Yes,Yes,No,No
-4,8.0,0,7,8,10,0,12,12,12,1,No,5,0.84,0.82,4,No,No,No,Yes,No,No
0,2.0,10,0,0,0,0,0,0,0,0,No,0,0.64,0.64,0,Yes,No,No,Yes,No,No
6,4.0,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
411,2.0,11,539,939,1439,167,504,878,1272,162,No,0,0.9,0.89,0,No,No,No,Yes,No,No
35,2.0,0,25,25,50,7,14,36,53,0,No,0,0.84,0.82,0,No,No,No,Yes,No,No
91,8.0,9,157,307,436,42,128,309,473,55,No,11,0.16,0.1,0,No,No,Yes,Yes,No,No
20,9.0,0,0,0,0,0,0,0,0,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
0,8.0,0,37,43,55,3,10,18,28,0,No,4,0.35,0.36,0,No,No,No,Yes,No,Yes
0,2.0,0,11,11,11,0,0,0,0,0,No,0,0.0,0.0,0,No,No,No,Yes,No,No
544,12.0,27,33,108,354,195,484,871,1468,60,No,0,0.93,0.74,0,No,No,No,Yes,No,No
0,12.0,0,0,0,0,1,1,2,2,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
745,8.0,60,264,804,1356,129,447,829,1117,143,No,0,0.86,0.9,0,No,No,Yes,Yes,No,No
0,8.0,0,0,0,0,0,0,0,0,1,No,0,0.98,0.98,0,No,No,Yes,Yes,No,No
58,8.0,0,0,0,0,1,2,20,26,0,No,0,0.97,0.9,0,No,No,No,Yes,No,No
9,8.0,0,0,1,2,0,2,7,14,2,No,0,0.98,0.98,0,No,No,No,Yes,No,No
2,2.0,0,1,3,5,0,2,3,4,0,No,0,0.99,0.97,0,No,No,No,Yes,No,No
47,8.0,0,0,0,0,4,11,26,39,0,No,0,0.98,0.99,0,No,No,No,Yes,No,No
116,8.0,0,173,317,524,41,182,419,604,37,No,18,0.7,0.71,0,No,No,No,Yes,No,No
7,4.0,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
257,4.0,76,210,380,492,40,133,354,563,35,No,15,0.73,0.78,0,No,No,Yes,Yes,No,No
39,4.0,16,42,84,105,38,87,170,246,1,No,3,0.73,0.78,0,No,No,Yes,Yes,No,No
208,8.0,84,487,883,1210,130,345,741,1263,83,No,33,0.5,0.46,0,No,No,No,Yes,No,No
24,8.0,0,0,0,0,0,2,2,2,1,No,0,0.41,0.46,0,No,No,Yes,Yes,No,No
0,2.0,11,24,24,24,0,0,0,0,0,No,0,1.0,1.0,0,Yes,No,No,Yes,No,No
8,10.0,0,0,0,0,1,1,1,4,0,No,0,0.89,0.9,0,No,No,No,Yes,No,No
2,8.0,4,4,4,8,1,2,9,13,0,No,0,1.0,0.98,0,No,No,No,Yes,No,No
11,9.0,0,0,0,0,0,0,0,0,0,No,0,0.94,0.83,0,No,No,No,Yes,No,No
51760,2.0,0,24000,24000,24000,52,152,306,512,60,No,0,0.99,0.91,0,No,No,No,Yes,No,No
106,8.0,7,103,187,247,21,69,148,274,27,No,1,0.7,0.71,0,No,No,No,Yes,No,No
58,,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,Yes,No,No,No,No,No
12,8.0,0,0,0,0,0,0,0,0,1,No,0,0.37,0.34,0,No,No,No,Yes,No,No
157,8.0,7,70,140,210,24,91,204,370,44,No,0,1.0,1.0,0,No,No,No,Yes,No,No
10,8.0,0,0,0,0,0,0,0,0,1,No,0,0.66,0.71,0,No,No,No,Yes,No,No
23472,4.0,1900,43900,101200,127000,3327,15613,63905,110402,4329,No,700,0.44,0.5,0,No,No,No,Yes,No,No
3,,0,0,0,0,0,0,0,0,1,No,0,-99.0,-99.0,0,No,No,No,Yes,No,No
1,4.0,0,0,0,0,6,35,66,105,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
5,8.0,0,0,0,2,0,1,3,5,1,No,0,0.99,0.99,0,No,No,No,Yes,No,No
3,9.0,0,0,0,0,0,0,0,0,1,No,0,0.7,0.66,0,No,No,Yes,Yes,No,No
7,8.0,0,0,0,0,0,0,0,0,1,No,0,0.99,0.99,0,No,No,Yes,Yes,No,No
178,8.0,0,0,0,0,1,4,14,17,18,No,0,0.82,0.81,0,No,No,No,Yes,No,No
0,4.0,0,3,4,5,1,2,3,3,0,No,1,0.73,0.78,0,No,No,No,Yes,No,No
144,8.0,38,140,284,392,27,128,247,412,61,No,30,0.93,0.96,0,No,No,No,Yes,No,No
8,8.0,0,0,0,0,0,0,3,3,0,No,0,0.73,0.76,0,No,No,No,Yes,No,No
0,4.0,5,3,3,3,0,0,0,0,0,No,1,0.73,0.78,0,Yes,No,No,Yes,No,No
-1,8.0,0,21,35,48,2,9,25,31,4,No,1,0.5,0.46,2,No,No,No,Yes,No,No
18,8.0,0,0,0,0,0,0,0,0,0,No,0,0.87,0.92,0,No,No,No,Yes,No,No
0,4.0,0,4,4,4,0,0,0,0,0,No,2,0.7,0.66,0,Yes,No,No,Yes,No,No
157,8.0,45,912,1384,2011,82,1623,2238,2663,77,No,252,0.79,0.66,0,No,No,No,Yes,No,No
166,2.0,24,192,576,864,91,194,555,959,86,No,0,0.92,0.91,0,No,No,No,Yes,No,No
93,8.0,0,0,0,0,0,3,9,18,6,No,0,0.62,0.56,0,Yes,No,Yes,Yes,No,No
35,,0,0,0,0,2,34,68,89,6,No,0,-99.0,-99.0,0,No,No,No,No,No,No
90,2.0,0,0,0,0,0,0,0,0,695,No,0,-99.0,-99.0,0,No,No,Yes,Yes,Yes,No
50,2.0,0,0,0,0,0,0,0,0,0,No,0,0.92,0.96,0,No,No,No,Yes,No,No
170,,0,0,75,150,38,109,204,283,38,No,0,-99.0,-99.0,0,No,No,No,Yes,No,No
